PlayerName,CourseName,LayoutName,Date,Total,+/-,Hole1,Hole2,Hole3,Hole4,Hole5,Hole6,Hole7,Hole8,Hole9,Hole10,Hole11,Hole12,Hole13,Hole14,Hole15,Hole16,Hole17,Hole18,Hole19,Hole20,Hole21,Hole22,Hole23
Alex,Bear Branch Sportsfield Park,Main,2021-05-20 17:03,66,12,3,3,4,3,4,4,4,3,5,3,4,4,4,4,3,4,4,3,,,,,
Par,T.C. Jester Park,Full 21 - White Tees,2021-05-16 08:30,63,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
Cody,T.C. Jester Park,Full 21 - White Tees,2021-05-16 08:30,65,2,3,3,2,3,3,3,4,3,3,2,4,3,5,3,3,3,3,3,3,2,4,,
Henning,T.C. Jester Park,Full 21 - White Tees,2021-05-16 08:30,63,0,3,3,3,2,3,3,4,4,3,3,2,3,4,3,2,3,3,4,3,2,3,,
Alex,T.C. Jester Park,Full 21 - White Tees,2021-05-16 08:30,75,12,3,3,3,3,6,3,3,4,3,3,4,3,5,4,3,3,4,4,4,3,4,,
Par,Terramont Park,Main,2021-05-15 09:11,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,
Cody,Terramont Park,Main,2021-05-15 09:11,33,6,3,3,3,3,4,5,5,4,3,,,,,,,,,,,,,,
Henning,Terramont Park,Main,2021-05-15 09:11,30,3,3,4,3,2,3,5,3,4,3,,,,,,,,,,,,,,
Mears,Terramont Park,Main,2021-05-15 09:11,31,4,3,3,4,4,3,3,3,5,3,,,,,,,,,,,,,,
BurtRuckus,Terramont Park,Main,2021-05-15 09:11,42,15,4,4,5,4,5,7,5,5,3,,,,,,,,,,,,,,
Par,Terramont Park,Main,2021-05-15 08:12,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,
Cody,Terramont Park,Main,2021-05-15 08:12,29,2,2,3,3,3,4,3,5,3,3,,,,,,,,,,,,,,
Henning,Terramont Park,Main,2021-05-15 08:12,29,2,3,3,3,3,3,4,3,4,3,,,,,,,,,,,,,,
Mears,Terramont Park,Main,2021-05-15 08:12,32,5,2,3,4,3,4,4,5,4,3,,,,,,,,,,,,,,
BurtRuckus,Terramont Park,Main,2021-05-15 08:12,39,12,4,5,4,4,3,5,5,6,3,,,,,,,,,,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-05-14 17:32,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-05-14 17:32,60,6,3,4,3,4,4,3,2,3,3,4,4,4,4,2,3,3,3,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-05-14 17:32,56,2,2,2,2,3,3,3,4,3,3,3,5,3,4,3,4,2,4,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2021-05-14 17:32,57,3,3,5,3,3,4,3,3,3,3,3,3,4,3,2,3,3,3,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-05-14 17:32,59,5,3,2,5,3,4,3,3,3,3,3,4,4,4,3,4,3,2,3,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-05-14 17:32,68,14,5,3,4,2,4,4,3,3,3,4,4,4,4,2,4,4,3,8,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-05-14 17:32,60,6,3,3,3,3,3,4,3,3,3,4,4,3,4,3,4,3,4,3,,,,,
BurtRuckus,Bear Branch Sportsfield Park,Main,2021-05-14 17:32,75,21,4,5,3,3,4,4,2,3,6,4,4,6,5,5,3,5,5,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-05-09 15:13,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-05-09 15:13,58,4,3,2,3,3,5,5,3,2,3,2,3,4,4,3,3,3,4,3,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-05-09 15:13,66,12,3,3,4,4,4,5,3,3,5,3,4,4,4,3,3,4,3,4,,,,,
Jeff,Bear Branch Sportsfield Park,Main,2021-05-09 15:13,61,7,4,3,3,3,4,3,3,3,3,3,3,4,5,2,3,4,4,4,,,,,
Par,T.C. Jester Park,Full 21 - White Tees,2021-05-07 17:11,63,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
Henning,T.C. Jester Park,Full 21 - White Tees,2021-05-07 17:11,63,0,4,2,4,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,2,,
Cody,T.C. Jester Park,Full 21 - White Tees,2021-05-07 17:11,69,6,4,3,3,3,3,3,3,4,4,2,4,3,4,3,3,3,3,4,3,4,3,,
Killamon Daru,T.C. Jester Park,Full 21 - White Tees,2021-05-07 17:11,67,4,4,3,3,3,2,2,3,5,2,4,4,3,4,5,4,2,3,3,2,3,3,,
Alex,T.C. Jester Park,Full 21 - White Tees,2021-05-07 17:11,70,7,3,3,3,3,3,3,4,4,3,3,3,3,3,3,5,4,4,4,3,3,3,,
Par,Bear Branch Sportsfield Park,Main,2021-05-06 17:04,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-05-06 17:04,57,3,3,2,4,3,4,4,3,2,2,3,3,4,4,3,3,3,3,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-05-06 17:04,61,7,4,2,5,3,2,4,3,2,2,4,4,3,4,4,2,6,4,3,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-05-06 17:04,65,11,4,3,4,3,4,4,4,3,3,4,4,3,5,3,3,4,4,3,,,,,
BurtRuckus,Bear Branch Sportsfield Park,Main,2021-05-06 17:04,72,18,3,3,5,4,6,5,3,4,4,3,4,4,5,3,5,4,4,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-05-05 17:04,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-05-05 17:04,56,2,3,3,3,3,3,4,3,3,4,3,3,5,3,2,3,3,2,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-05-05 17:04,57,3,3,2,3,4,2,3,3,3,3,3,5,4,3,4,4,3,3,2,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2021-05-05 17:04,57,3,5,2,4,3,4,3,2,3,4,2,4,4,3,2,3,3,4,2,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-05-05 17:04,62,8,4,3,3,3,5,3,3,3,3,3,3,5,4,4,2,4,3,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-05-03 16:12,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-05-03 16:12,60,6,3,2,4,3,4,4,3,3,3,3,4,5,4,2,3,4,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-05-03 16:12,56,2,2,3,5,2,4,3,3,3,3,2,3,3,4,2,5,3,3,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2021-05-03 16:12,55,1,4,2,2,2,5,4,3,3,3,2,3,5,4,2,2,3,3,3,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-05-03 16:12,67,13,4,3,4,4,5,4,3,3,3,4,3,4,5,2,3,4,4,5,,,,,
Jeff,Bear Branch Sportsfield Park,Main,2021-05-03 16:12,63,9,4,3,3,3,4,4,2,4,3,3,4,3,4,4,4,3,4,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-04-29 16:52,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-04-29 16:52,56,2,2,3,3,4,3,5,2,3,3,4,3,4,4,2,2,4,3,2,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-29 16:52,58,4,2,3,4,3,5,3,2,3,6,3,4,3,4,2,2,3,3,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2021-04-29 16:52,55,1,3,3,3,3,4,3,2,3,2,4,3,4,4,3,2,4,3,2,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-04-29 16:52,63,9,3,3,3,3,4,6,3,3,4,4,3,3,5,3,3,3,4,3,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-04-29 16:52,67,13,4,3,4,4,4,4,2,3,5,4,4,5,4,2,3,3,4,5,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-04-29 16:52,56,2,3,4,3,3,4,4,4,3,3,3,4,3,3,1,2,3,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-04-28 17:13,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-04-28 17:13,56,2,4,4,2,2,3,3,4,3,3,4,5,3,3,3,3,2,2,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-28 17:13,54,0,3,3,3,3,4,4,2,2,2,3,4,3,3,3,2,4,4,2,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-04-28 17:13,64,10,3,4,3,4,5,3,3,3,3,4,5,4,3,3,3,4,4,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-04-26 17:31,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-26 17:31,54,0,2,3,4,3,4,3,2,2,2,3,3,3,3,4,4,2,4,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-04-25 13:05,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-04-25 13:05,59,5,3,3,2,4,4,4,3,2,3,4,4,5,4,2,2,4,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-25 13:05,57,3,3,2,3,3,3,5,3,2,2,3,4,3,5,3,3,4,3,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-04-25 13:05,53,-1,3,3,4,3,3,4,2,2,4,2,3,3,4,3,3,2,3,2,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-04-25 13:05,63,9,5,3,3,3,5,4,3,3,4,3,5,3,4,2,3,4,3,3,,,,,
BurtRuckus,Bear Branch Sportsfield Park,Main,2021-04-25 13:05,65,11,4,3,3,3,5,4,2,3,4,4,5,4,4,3,3,4,4,3,,,,,
Par,T.C. Jester Park,Full 21 - White Tees,2021-04-21 16:53,63,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
Cody,T.C. Jester Park,Full 21 - White Tees,2021-04-21 16:53,64,1,4,3,3,2,4,3,3,4,3,3,3,3,3,2,3,2,4,3,3,3,3,,
Henning,T.C. Jester Park,Full 21 - White Tees,2021-04-21 16:53,64,1,4,3,3,3,2,3,3,4,2,3,3,3,3,3,3,4,4,3,3,2,3,,
Alex,T.C. Jester Park,Full 21 - White Tees,2021-04-21 16:53,78,15,3,4,4,3,3,4,3,5,3,3,3,5,4,3,3,3,4,5,4,4,5,,
BurtRuckus,T.C. Jester Park,Full 21 - White Tees,2021-04-21 16:53,78,15,4,4,3,3,5,3,3,5,3,4,4,3,4,4,4,3,4,4,4,3,4,,
Par,T.C. Jester Park,Full 21 - White Tees,2021-04-17 08:39,63,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
Cody,T.C. Jester Park,Full 21 - White Tees,2021-04-17 08:39,73,10,4,4,4,3,3,3,4,4,3,3,3,4,4,3,3,3,3,4,4,3,4,,
Henning,T.C. Jester Park,Full 21 - White Tees,2021-04-17 08:39,66,3,3,4,3,4,2,2,3,3,3,3,3,4,3,4,3,3,3,3,3,4,3,,
Alex,T.C. Jester Park,Full 21 - White Tees,2021-04-17 08:39,85,22,5,4,5,5,6,4,5,5,3,3,5,5,4,3,3,3,3,4,3,3,4,,
Par,Bear Branch Sportsfield Park,Main,2021-04-15 17:24,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-15 17:24,56,2,2,2,3,4,5,3,4,3,2,3,3,3,5,3,4,2,3,2,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-04-12 17:16,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-04-12 17:16,64,10,4,3,4,4,5,5,3,3,4,2,4,5,3,3,3,4,3,2,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-12 17:16,55,1,3,3,3,3,2,5,3,2,2,3,4,3,4,2,3,4,3,3,,,,,
Par,Zube Park DGC,Blue Tees (Main),2021-04-10 08:01,55,,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,,,,,
Cody,Zube Park DGC,Blue Tees (Main),2021-04-10 08:01,59,4,2,3,4,3,3,2,3,3,4,3,6,3,3,4,3,3,3,4,,,,,
Henning,Zube Park DGC,Blue Tees (Main),2021-04-10 08:01,60,5,6,4,3,4,3,3,3,2,3,2,5,3,3,3,4,3,3,3,,,,,
Mears,Zube Park DGC,Blue Tees (Main),2021-04-10 08:01,59,4,2,3,4,3,3,4,2,3,3,4,5,4,2,4,2,3,3,5,,,,,
Joseph,Zube Park DGC,Blue Tees (Main),2021-04-10 08:01,61,6,3,3,5,3,3,3,2,4,3,3,5,4,3,3,4,3,4,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-04-09 17:03,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-04-09 17:03,58,4,3,3,5,4,3,3,2,3,4,3,4,3,4,3,3,3,3,2,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-09 17:03,57,3,3,3,4,2,3,3,3,2,2,3,6,4,6,2,4,2,3,2,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-04-08 16:59,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-04-08 16:59,59,5,3,2,3,3,4,5,3,2,5,4,4,3,3,2,3,3,3,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-08 16:59,54,0,3,5,3,4,3,3,2,2,4,3,3,3,2,2,2,3,4,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-04-08 16:59,62,8,4,3,3,3,4,3,3,4,4,2,3,3,3,4,4,5,4,3,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-04-08 16:59,50,11,3,5,3,3,4,3,4,4,4,4,5,4,4,0,0,0,0,0,,,,,
Par,Northside Christian Church,Main,2021-04-03 12:04,57,,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,,,,,
Cody,Northside Christian Church,Main,2021-04-03 12:04,74,17,8,4,5,3,3,3,3,3,4,5,3,5,3,5,4,3,3,7,,,,,
Henning,Northside Christian Church,Main,2021-04-03 12:04,70,13,7,4,5,3,5,3,2,4,4,3,4,4,4,4,4,2,3,5,,,,,
Alex,Northside Christian Church,Main,2021-04-03 12:04,75,18,7,5,4,4,2,3,4,4,4,3,3,4,5,5,4,3,4,7,,,,,
Jason D.,Northside Christian Church,Main,2021-04-03 12:04,70,13,7,3,3,4,3,3,4,4,4,4,4,3,4,4,4,2,3,7,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-04-02 16:53,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-04-02 16:53,61,7,4,3,3,4,5,4,2,3,3,2,4,4,4,2,3,4,4,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-02 16:53,57,3,3,3,4,2,3,4,3,2,4,2,3,4,4,3,3,2,4,4,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-04-02 16:53,56,2,2,3,3,3,4,3,2,2,3,3,4,5,3,2,3,4,4,3,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-04-02 16:53,62,8,3,3,3,3,3,4,3,4,3,3,5,4,5,2,4,4,3,3,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-04-02 16:53,58,4,3,4,4,3,3,3,3,2,3,2,3,4,4,4,3,4,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-04-01 17:03,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-04-01 17:03,60,6,4,3,2,2,5,4,3,3,3,3,3,3,5,3,3,4,4,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-04-01 17:03,60,6,3,2,4,2,3,4,3,2,3,4,4,4,5,3,4,3,4,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-04-01 17:03,55,1,3,3,3,3,3,4,3,2,3,3,4,3,3,2,3,3,3,4,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-04-01 17:03,62,8,3,3,4,4,4,4,5,4,3,3,3,4,3,2,4,3,3,3,,,,,
BurtRuckus,Bear Branch Sportsfield Park,Main,2021-04-01 17:03,71,17,3,5,4,3,4,4,3,3,5,4,5,4,5,4,4,3,4,4,,,,,
Par,Zube Park DGC,Blue Tees (Main),2021-03-27 08:10,55,,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,,,,,
Cody,Zube Park DGC,Blue Tees (Main),2021-03-27 08:10,57,2,3,4,4,3,3,3,2,3,3,3,5,4,3,3,2,3,3,3,,,,,
Henning,Zube Park DGC,Blue Tees (Main),2021-03-27 08:10,56,1,3,3,4,4,3,3,2,3,3,3,4,2,4,3,3,3,3,3,,,,,
Mears,Zube Park DGC,Blue Tees (Main),2021-03-27 08:10,54,-1,3,3,4,2,3,3,3,3,2,2,4,4,3,3,3,2,3,4,,,,,
Alex,Zube Park DGC,Blue Tees (Main),2021-03-27 08:10,66,11,3,4,4,3,4,4,3,2,4,4,8,4,3,4,3,3,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-26 17:20,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-03-26 17:20,51,-3,3,2,4,3,3,3,4,2,3,3,3,3,2,2,3,3,3,2,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-03-26 17:20,55,1,3,4,3,3,3,4,3,2,2,4,3,3,3,3,3,3,3,3,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-03-26 17:20,68,14,3,4,4,3,5,5,2,3,3,7,5,3,5,2,3,4,4,3,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-03-26 17:20,58,4,3,2,4,3,3,4,2,3,3,3,4,3,4,3,3,4,3,4,,,,,
BurtRuckus,Bear Branch Sportsfield Park,Main,2021-03-26 17:20,75,21,5,3,5,3,7,5,4,4,3,3,4,4,6,3,4,4,4,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-23 16:50,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-03-23 16:50,58,4,3,4,4,3,4,4,2,3,3,3,2,4,4,3,2,3,4,3,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2021-03-23 16:50,62,8,4,3,3,3,4,3,3,4,3,3,4,4,3,2,4,4,4,4,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-03-23 16:50,63,9,4,4,5,4,4,4,3,4,3,3,4,4,3,2,3,3,3,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-03-23 16:50,60,6,5,3,3,4,3,3,3,3,3,3,4,5,3,3,3,4,2,3,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-03-23 16:50,72,18,5,4,3,4,5,4,5,4,3,3,6,4,5,2,3,6,3,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-21 17:45,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-03-21 17:45,56,2,2,2,4,3,3,4,2,3,4,3,3,4,3,3,3,3,4,3,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-03-21 17:45,63,9,3,3,3,3,5,4,3,3,3,3,4,5,4,4,2,4,3,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-20 11:46,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-03-20 11:46,60,6,3,3,4,3,4,4,3,3,3,3,4,3,3,3,3,6,3,2,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-03-20 11:46,59,5,5,2,4,3,3,3,3,4,3,4,4,3,5,2,3,3,3,2,,,,,
Alex,Bear Branch Sportsfield Park,Main,2021-03-20 11:46,73,19,4,4,4,4,3,5,4,4,3,4,5,4,5,4,3,5,4,4,,,,,
Jason D.,Bear Branch Sportsfield Park,Main,2021-03-20 11:46,65,11,3,3,4,3,4,5,3,4,4,4,4,4,4,2,3,4,4,3,,,,,
Par,McDade Park,New McDade,2021-03-20 08:23,56,,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,,,,,
Cody,McDade Park,New McDade,2021-03-20 08:23,68,12,3,3,5,5,3,4,3,6,3,3,5,3,3,4,3,4,4,4,,,,,
Henning,McDade Park,New McDade,2021-03-20 08:23,61,5,5,3,3,3,3,4,3,4,3,3,5,3,3,3,4,5,2,2,,,,,
Mears,McDade Park,New McDade,2021-03-20 08:23,63,7,4,3,5,3,3,4,3,4,2,3,4,3,3,4,4,4,4,3,,,,,
Alex,McDade Park,New McDade,2021-03-20 08:23,85,29,4,4,5,4,4,5,5,6,4,3,8,4,4,5,5,6,4,5,,,,,
Jason D.,McDade Park,New McDade,2021-03-20 08:23,72,16,4,4,4,4,4,4,4,5,3,3,4,3,4,6,4,4,4,4,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-18 16:35,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-03-18 16:35,56,2,2,3,5,3,3,3,3,3,3,4,3,3,3,3,3,4,3,2,,,,,
Killamon Daru,Bear Branch Sportsfield Park,Main,2021-03-18 16:35,61,7,3,3,4,4,4,4,4,3,3,3,5,4,3,3,3,4,2,2,,,,,
Henning,Bear Branch Sportsfield Park,Main,2021-03-18 16:35,61,7,2,4,3,3,3,4,5,4,3,3,3,4,3,2,3,5,4,3,,,,,
Mears,Bear Branch Sportsfield Park,Main,2021-03-18 16:35,59,5,4,3,3,3,4,4,3,2,3,3,4,3,4,3,3,3,4,3,,,,,
Par,Bear Branch Sportsfield Park,Main,2021-03-17 16:36,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,
Cody,Bear Branch Sportsfield Park,Main,2021-03-17 16:36,61,7,3,2,6,3,4,4,3,3,2,3,4,5,4,3,3,4,2,3,,,,,
